Fecha,Numero_horas_con_deambulacion,Numero_horas_estacionarias,Total_hrs_monitorizadas,Hrs_sin_registro,min_totales_en_movimiento,Total_min_de_ejercicio_diario,distancia_caminada_en_km,Numero_pasos_por_dia,FCr_promedio_diario,Gasto_calorico_activo,HRV_SDNN,FC_al_caminar_promedio_diario
2023-12-08,4.0,2.0,6.0,18.0,91.0,81.0,2.58211587,3238.0,56.0,631.653,48.5177,89.0
2023-12-09,14.0,2.0,16.0,8.0,93.0,19.0,4.775464396,6053.0,48.0,953.909,49.9539,87.5
2023-12-10,5.0,2.0,7.0,17.0,29.0,3.6,1.28694264,1674.0,53.0,833.919,63.3595,83.0
2023-12-11,16.0,0.0,16.0,8.0,199.0,96.0,6.109722032,7975.0,46.0,520.031,63.44506666666667,92.0
2023-12-12,16.0,0.0,16.0,8.0,175.0,116.0,5.06902027,6597.0,50.0,454.16,69.60776142857142,87.0
2023-12-13,14.0,1.0,15.0,9.0,174.0,100.0,5.5435168820000005,7188.0,54.0,1659.2314999999996,43.12595,84.5
2023-12-14,17.0,0.0,17.0,7.0,183.0,107.0,6.216105322,8092.0,51.0,582.912,50.24059999999999,89.0
2023-12-15,17.0,1.0,18.0,6.0,258.0,88.0,5.98138692,7636.0,49.0,691.582,41.150138749999996,79.0
2023-12-16,12.0,2.0,14.0,10.0,67.0,11.0,2.5222211,3283.0,52.0,1190.693,52.841742857142854,95.0
2023-12-17,13.0,2.0,15.0,9.0,86.0,9.0,3.744997741,4870.0,47.0,405.633,60.81254,82.0
2023-12-18,15.0,1.0,16.0,8.0,183.0,119.0,6.77094945,8704.0,41.2,968.62,70.95527999999999,67.0
2023-12-19,16.0,0.0,16.0,8.0,168.0,109.0,5.372386062,7009.0,46.0,478.126,60.9365,77.0
2023-12-20,16.0,0.0,16.0,8.0,204.0,115.0,6.060186868,7777.0,47.0,1286.078,67.09008571428572,68.5
2023-12-21,15.0,2.0,17.0,7.0,190.0,111.0,7.515041901,9667.8,44.0,1116.427,66.8378,87.0
2023-12-22,19.0,0.0,19.0,5.0,169.0,68.0,5.948126911,7729.0,46.0,1116.916,59.84768888888888,87.0
2023-12-23,8.0,5.0,13.0,11.0,64.0,39.0,2.7081781400000002,3501.0,54.0,236.311,60.97893333333334,94.0
2023-12-24,15.0,2.0,17.0,7.0,171.0,19.0,7.14747999,9266.0,46.0,647.299,55.9564625,75.0
2023-12-25,15.0,0.0,15.0,9.0,106.0,6.0,3.211788031,4190.0,50.0,479.198,61.4747125,75.0
2023-12-26,10.0,5.0,15.0,9.0,146.0,83.0,5.981664102,7662.0,50.0,406.258,47.71201428571429,81.5
2023-12-27,11.0,3.0,14.0,10.0,156.0,108.0,5.1503842010000005,6637.0,46.0,1067.646,74.377342,71.5
2023-12-28,11.0,3.0,14.0,10.0,147.0,104.0,5.98930763,7789.0,57.0,973.532,50.665,83.0
2023-12-29,11.0,3.0,14.0,10.0,168.0,103.0,6.25655385,7909.0,47.0,953.105,60.8837,67.5
2023-12-30,12.0,3.0,15.0,9.0,114.0,63.0,3.868382141,4921.0,52.0,882.538,64.893725,95.0
2023-12-31,9.0,1.0,10.0,14.0,63.0,5.0,2.45852255,3170.0,51.0,746.681,51.06243333333333,89.0
2024-01-01,15.0,2.0,17.0,7.0,103.0,3.0,2.632637481,3332.0,47.0,461.461,62.297157142857145,82.0
2024-01-02,10.0,3.0,13.0,11.0,141.0,103.0,5.864044401,7515.0,46.0,372.227,44.38738333333333,90.5
2024-01-03,11.0,4.0,15.0,9.0,131.0,88.0,4.39239862,5671.0,51.0,972.272,53.03731428571428,82.5
2024-01-04,12.0,0.0,12.0,12.0,169.0,95.0,6.070003273,7775.0,54.0,1000.872,51.76435,89.0
2024-01-05,12.0,1.0,13.0,11.0,145.0,139.0,5.83437793,7375.0,47.0,897.651,60.35764,82.5
2024-01-06,7.0,1.0,8.0,16.0,48.0,3.0,1.812972461,2315.0,48.0,265.096,61.80566,91.5
2024-01-07,14.0,3.0,17.0,7.0,112.0,14.0,4.25192003,5462.0,50.0,1233.079,67.8393,76.0
2024-01-08,13.0,1.0,14.0,10.0,193.0,113.0,4.98683382,6307.0,49.0,954.987,63.82284285714286,72.0
2024-01-09,15.0,2.0,17.0,7.0,171.0,120.0,5.72481568,7620.0,49.0,484.78000000000003,67.52576,90.0
2024-01-10,15.0,1.0,16.0,8.0,204.0,104.0,7.00056054,9062.0,47.0,1166.951,63.26088571428571,100.0
2024-01-11,5.0,0.0,5.0,19.0,83.0,105.0,1.65464359,2134.0,54.0,123.5492,33.623058,93.0
2024-01-12,13.0,4.0,17.0,7.0,150.0,110.0,6.437803641,8372.0,48.0,2042.129,47.55741428571429,81.0
2024-01-13,11.0,1.0,12.0,12.0,105.0,6.0,3.71042891,4893.0,55.7,421.724,73.2491,84.0
2024-01-14,12.0,1.0,13.0,11.0,110.0,5.0,2.25033265,2856.0,55.0,986.22,35.486360000000005,96.0
2024-01-15,12.0,0.0,12.0,12.0,175.0,102.0,4.846072372,6169.0,46.0,357.937,49.36595,78.0
2024-01-16,14.0,3.0,17.0,7.0,166.0,102.0,5.569917071,7314.0,47.0,474.448,53.841828571428564,88.0
2024-01-17,16.0,1.0,17.0,7.0,180.0,108.0,5.37716554,6929.0,47.0,506.265,59.2021,97.0
2024-01-18,16.0,1.0,17.0,7.0,161.0,162.09999999999997,5.11259104,6631.0,48.0,1081.666,68.10217142857142,87.0
2024-01-19,17.0,0.0,17.0,7.0,188.0,118.0,7.308029646,9361.8,50.0,599.772,70.8726111111111,70.5
2024-01-20,10.0,3.0,13.0,11.0,73.0,13.0,3.4280383519999997,4468.0,55.0,1783.521,65.58808571428571,83.5
2024-01-21,10.0,4.0,14.0,10.0,75.0,11.0,2.73471392,3528.0,52.0,788.715,63.3934,78.0
2024-01-22,14.0,2.0,16.0,8.0,206.0,118.0,6.55524707,8532.0,40.3,555.201,53.582183333333326,74.0
2024-01-23,16.0,1.0,17.0,7.0,147.0,113.0,4.754330862,6096.0,45.0,445.786,60.09474285714286,76.0
2024-01-24,17.0,1.0,18.0,6.0,186.0,104.0,6.897242793,8959.0,47.0,1174.084,58.7655,78.5
2024-01-25,16.0,1.0,17.0,7.0,171.0,114.0,5.2731739,6857.0,41.0,505.045,78.8048,74.5
2024-01-26,13.0,5.0,18.0,6.0,126.0,81.0,4.89250938,6201.0,44.0,1288.123,70.47744285714285,76.0
2024-01-27,15.0,0.0,15.0,9.0,101.0,10.0,3.950553671,5046.0,49.0,863.662,85.38453,76.0
2024-01-28,12.0,1.0,13.0,11.0,80.0,3.0,1.39726906,1817.6,52.0,709.277,59.759283333333336,75.0
2024-01-29,6.0,2.0,8.0,16.0,139.0,97.0,3.75363698,4769.0,52.0,231.702,72.59866666666666,82.0
2024-01-30,15.0,2.0,17.0,7.0,184.0,105.0,7.02743375,9170.0,47.0,583.822,59.92139999999999,81.5
2024-01-31,14.0,2.0,16.0,8.0,160.0,99.0,6.33657346,8304.0,47.0,1796.954,48.799025,82.0
2024-02-01,14.0,3.0,17.0,7.0,142.0,68.0,4.67182425,6054.0,46.0,544.288,62.19435714285714,75.0
2024-02-02,14.0,3.0,17.0,7.0,150.0,204.75999999999988,5.725167328,7369.0,48.0,1057.726,91.98458799999999,86.0
2024-02-03,10.0,3.0,13.0,11.0,102.0,54.0,4.018942959,5116.0,50.0,815.577,61.314414285714285,94.0
2024-02-04,13.0,5.0,18.0,6.0,98.0,23.0,4.766916911,5901.0,46.0,887.474,56.88305,82.0
2024-02-05,7.0,3.0,10.0,14.0,138.0,100.0,4.31400996,5522.0,53.0,262.223,50.32686666666667,85.0
2024-02-06,14.0,3.0,17.0,7.0,183.0,125.0,5.90579817,7738.0,47.0,504.977,81.8785,84.0
2024-02-07,15.0,1.0,16.0,8.0,164.0,77.0,5.63479584,7383.0,46.0,1082.39,64.39186,76.5
2024-02-08,13.0,3.0,16.0,8.0,142.0,89.0,4.59982566,5956.0,47.0,843.49,75.15472857142856,77.0
2024-02-09,15.0,2.0,17.0,7.0,162.0,107.0,6.87151932,8124.0,44.0,463.173,72.829475,90.5
2024-02-10,12.0,0.0,12.0,12.0,91.0,16.0,3.419820502,4418.0,49.0,1286.697,73.525775,75.0
2024-02-11,12.0,1.0,13.0,11.0,49.0,4.0,1.49976728,1974.0,49.0,364.057,73.44655,85.0
2024-02-12,14.0,0.0,14.0,10.0,210.0,113.0,7.139069075399999,9139.4,46.0,483.737,85.1479,66.0
2024-02-13,15.0,1.0,16.0,8.0,202.0,127.0,6.42054611,8302.0,45.0,542.422,55.3986875,68.0
2024-02-14,16.0,2.0,18.0,6.0,153.0,91.0,6.49897215,8372.0,45.0,1214.103,58.53326666666666,85.0
2024-02-15,14.0,2.0,16.0,8.0,142.0,92.0,6.069981385,7605.0,44.0,1218.7740000000001,56.986900000000006,68.0
2024-02-16,6.0,1.0,7.0,17.0,63.0,54.0,2.34482221,3008.0,60.0,185.76548000000003,42.179228,98.0
2024-02-17,3.0,0.0,3.0,21.0,17.0,1.84,0.675858356,910.5600000000001,60.0,1103.704,45.6947,91.0
2024-02-18,10.0,5.0,15.0,9.0,115.0,43.0,4.18407555,6184.0,53.0,436.65,59.805933333333336,108.0
2024-02-19,16.0,1.0,17.0,7.0,208.0,102.0,6.705745561,8679.0,46.0,600.772,59.405,79.0
2024-02-20,15.0,1.0,16.0,8.0,153.0,103.0,5.23994298,6744.0,49.0,945.816,56.959439999999994,82.0
2024-02-21,15.0,1.0,16.0,8.0,181.0,115.0,6.961913655,8981.0,48.0,572.432,61.034614285714284,76.0
2024-02-22,14.0,2.0,16.0,8.0,166.0,106.0,5.36102529,6871.0,48.0,995.42,65.3128,92.0
2024-02-23,13.0,3.0,16.0,8.0,132.0,85.0,4.72841263,6040.0,51.0,989.371,54.754533333333335,92.0
2024-02-24,9.0,2.0,11.0,13.0,76.0,9.0,3.37386032,4308.0,51.0,326.442,57.50613333333333,74.0
2024-02-25,13.0,2.0,15.0,9.0,95.0,20.0,4.607548592,5739.0,47.0,1229.045,57.29177142857143,71.5
2024-02-26,10.0,2.0,12.0,12.0,153.0,110.0,3.98288487,5090.0,46.0,327.753,76.85402500000001,81.0
2024-02-27,16.0,1.0,17.0,7.0,187.0,112.0,6.22907562,8072.0,43.0,557.197,53.883314285714285,95.0
2024-02-28,14.0,2.0,16.0,8.0,182.0,98.0,6.795053492,8852.0,43.0,1310.76156,66.39968333333333,79.5
2024-02-29,15.0,1.0,16.0,8.0,172.0,107.0,5.89650622,7634.0,45.0,1244.067,72.66760000000001,86.0
2024-03-01,15.0,3.0,18.0,6.0,161.0,96.0,6.69060635,8729.0,48.0,1090.845,62.5011,90.0
2024-03-02,12.0,3.0,15.0,9.0,92.0,12.0,3.71384979,4736.0,45.0,457.207,75.37938571428572,89.0
2024-03-03,5.0,1.0,6.0,18.0,17.0,1.3,0.858572423,1105.0,54.0,871.276,69.9127,74.0
2024-03-04,15.0,1.0,16.0,8.0,177.0,103.0,5.044424161,6558.0,43.0,487.315,79.35178333333333,105.5
2024-03-05,17.0,0.0,17.0,7.0,209.0,128.8,9.109833721,10826.0,45.0,729.651,117.55394999999999,79.0
2024-03-06,14.0,2.0,16.0,8.0,125.0,69.0,4.894896987,6367.0,43.0,503.036,77.587375,94.0
2024-03-07,17.0,0.0,17.0,7.0,196.0,109.0,7.872765191,10202.0,43.0,1456.501,71.69738571428572,76.0
2024-03-08,14.0,2.0,16.0,8.0,169.0,114.0,6.44122984,8253.0,43.0,1103.716,61.7298125,78.5
2024-03-09,13.0,1.0,14.0,10.0,114.0,19.0,4.879512363,6510.0,49.0,1151.581,72.4112,79.0
2024-03-10,9.0,5.0,14.0,10.0,54.0,8.0,1.81824192,2254.0,44.0,298.0496,71.7165,72.25
2024-03-11,11.0,1.0,12.0,12.0,174.0,113.0,4.90487204,6267.0,45.0,365.992,63.90935,78.75
2024-03-12,14.0,2.0,16.0,8.0,164.0,110.0,5.79964911,7497.0,46.0,503.907,76.11978333333333,73.25
2024-03-13,16.0,2.0,18.0,6.0,204.0,103.0,9.5138674693,11248.8,46.0,1976.2411999999995,71.25054285714286,89.0
2024-03-14,17.0,0.0,17.0,7.0,182.0,88.0,6.74197867,8875.0,47.0,591.428,57.72259999999999,74.5
2024-03-15,11.0,3.0,14.0,10.0,109.0,97.0,4.088771801,5300.0,43.0,839.972,76.25492,84.0
2024-03-16,10.0,5.0,15.0,9.0,113.0,14.0,4.79793983,6447.0,49.0,1020.211,43.710665999999996,73.0
2024-03-17,11.0,5.0,16.0,8.0,168.0,20.0,6.18487675,7875.0,43.0,519.985,98.72500000000001,68.0
2024-03-18,15.0,0.0,15.0,9.0,198.0,104.0,6.437844861,8203.0,43.0,556.059,71.89732857142857,70.0
2024-03-19,13.0,2.0,15.0,9.0,169.0,107.0,6.12206506,7880.0,40.0,447.51,84.7205,63.5
2024-03-20,17.0,0.0,17.0,7.0,139.0,95.0,6.24359748,7969.0,42.0,503.431,79.934375,95.0
2024-03-21,15.0,1.0,16.0,8.0,181.0,126.0,5.64691277,8246.0,46.0,1043.507,46.251400000000004,73.0
2024-03-22,13.0,5.0,18.0,6.0,139.0,90.0,5.39817447,6881.0,46.0,1019.287,72.54364285714286,88.0
2024-03-23,13.0,1.0,14.0,10.0,125.0,10.0,3.74343612,5009.0,48.0,1137.52,90.41192857142858,73.0
2024-03-24,13.0,6.0,19.0,5.0,69.0,28.0,3.32423696,4160.0,47.0,946.884,74.77496666666667,70.0
2024-03-25,14.0,0.0,14.0,10.0,165.0,107.0,6.432328601,8125.0,40.0,509.502,91.307025,70.5
2024-03-26,15.0,2.0,17.0,7.0,136.0,95.0,6.545779995,8391.0,42.0,1276.732,73.17168333333333,84.5
2024-03-27,16.0,1.0,17.0,7.0,145.0,103.0,4.4657431,5792.0,43.0,1099.258,52.18893333333333,72.5
2024-03-28,10.0,4.0,14.0,10.0,113.0,58.0,4.04186921,5176.0,50.0,307.095,56.84252,94.5
2024-03-29,8.0,0.0,8.0,16.0,70.0,3.0,1.44175902,1868.0,55.4,898.591,81.123625,73.0
2024-03-30,10.0,5.0,15.0,9.0,38.0,2.0,1.7725821800000001,2280.0,47.0,1051.338,58.32331428571428,72.75
2024-03-31,13.0,2.0,15.0,9.0,113.0,29.0,4.704514819,5990.0,45.0,541.396,71.41681428571428,70.0
2024-04-01,13.0,1.0,14.0,10.0,157.0,105.0,5.098970887,6529.0,43.0,877.088,56.2574,82.5
2024-04-02,15.0,0.0,15.0,9.0,179.0,131.0,7.54506328,9741.0,47.0,483.364,47.8446125,70.0
2024-04-03,19.0,5.0,24.0,0.0,160.0,103.0,5.7337412,8438.0,40.0,1234.956,65.03269999999999,84.0
2024-04-04,16.0,8.0,24.0,0.0,146.0,112.0,4.75492331,6121.0,39.29,1243.772,76.5373,80.0
2024-04-05,17.0,7.0,24.0,0.0,168.0,94.0,7.566806961,9777.210000000001,40.0,1055.199,65.97605454545455,82.0
2024-04-06,8.0,1.0,9.0,15.0,51.0,13.0,2.099648221,2683.0,48.0,1031.019,57.55543333333333,91.0
2024-04-07,12.0,2.0,14.0,10.0,93.0,11.0,3.775560671,4816.0,47.0,435.737,56.059057142857135,77.5
2024-04-08,14.0,2.0,16.0,8.0,180.0,109.0,5.80120436,7374.0,41.0,1131.114,67.99248571428572,79.0
2024-04-09,16.0,0.0,16.0,8.0,176.0,131.71,7.145814641,8906.0,46.0,493.0,61.75533333333334,92.5
2024-04-10,16.0,0.0,16.0,8.0,174.0,118.0,7.60397323089,9240.0,47.0,526.553,46.2106,93.0
2024-04-11,15.0,1.0,16.0,8.0,158.0,102.0,6.28577612,7758.0,45.0,2238.477,63.28828571428572,75.0
2024-04-12,13.0,4.0,17.0,7.0,140.0,95.0,5.80562374,7319.0,46.0,1237.8,61.278,84.0
2024-04-13,4.0,1.0,5.0,19.0,25.0,1.8699999999999999,1.21566043409,1561.9099999999999,48.0,822.023,77.53625,81.0
2024-04-14,12.0,1.0,13.0,11.0,94.0,10.0,4.21019883,5366.0,46.0,951.163,66.3749142857143,79.0
2024-04-15,10.0,1.0,11.0,13.0,142.0,93.0,4.780808671,5911.0,46.0,290.255,77.74168,69.0
2024-04-16,13.0,3.0,16.0,8.0,172.0,124.0,6.0552381376,8941.0,45.0,555.277,50.7964125,70.0
2024-04-17,15.0,1.0,16.0,8.0,195.0,120.0,6.48516756,9154.0,44.0,1266.411,58.70055,75.5
2024-04-18,15.0,3.0,18.0,6.0,161.0,113.0,5.85657094,7197.0,45.0,1476.698,66.9407625,82.0
2024-04-19,17.0,1.0,18.0,6.0,167.0,98.0,7.23952274,9302.0,46.0,1204.658,74.51736666666666,77.0
2024-04-20,13.0,0.0,13.0,11.0,124.0,6.0,3.538542951,4636.0,48.0,1158.701,52.41022857142857,78.0
2024-04-21,14.0,2.0,16.0,8.0,54.0,6.0,2.71669272,3319.0,46.0,369.354,53.497257142857144,75.0
2024-04-22,13.0,2.0,15.0,9.0,158.0,95.0,5.456888471303145,6885.0,43.0,1005.668,56.15325,94.0
2024-04-23,15.0,3.0,18.0,6.0,154.0,98.0,4.96264046,6365.0,48.0,503.477,62.493599999999994,89.0
2024-04-24,15.0,3.0,18.0,6.0,146.0,99.0,6.13651714,7630.0,46.0,502.672,54.751239999999996,86.5
2024-04-25,18.0,0.0,18.0,6.0,163.0,86.0,5.270275535,6767.0,47.0,2288.22173,66.082875,82.0
2024-04-26,7.0,0.0,7.0,17.0,108.0,99.0,3.86676126,5003.0,53.970000000000006,191.96188999999998,43.63263333333333,80.5
2024-04-27,9.0,0.0,9.0,15.0,61.0,4.0,2.53000834,3081.0,49.0,953.43,42.686085,70.0
2024-04-28,11.0,2.0,13.0,11.0,80.0,5.0,3.07821409,3920.0,40.0,1006.893,105.06163450000001,80.0
2024-04-29,14.0,1.0,15.0,9.0,142.0,115.0,6.28563145,7632.0,40.0,460.14,101.87235000000001,67.0
2024-04-30,15.0,2.0,17.0,7.0,166.0,122.0,5.923356041,7292.0,45.0,1042.288,52.993525,63.0
2024-05-01,13.0,1.0,14.0,10.0,173.0,114.0,5.8078418037,7394.0,45.0,492.468,47.945685714285716,90.0
2024-05-02,17.0,2.0,19.0,5.0,163.0,86.0,6.10326991,7801.0,45.0,1444.871,60.507533333333335,81.0
2024-05-03,12.0,0.0,12.0,12.0,206.0,105.0,8.92577447,11250.0,50.0,1366.185,60.20666,79.0
2024-05-04,17.0,5.0,22.0,2.0,186.0,25.0,8.95983891,11727.0,46.0,1474.996,62.36275833333334,77.0
2024-05-05,13.0,5.0,18.0,6.0,223.0,120.0,15.047659836,18754.0,45.0,1010.497,56.12531666666666,97.0
2024-05-06,15.0,0.0,15.0,9.0,187.0,94.0,8.16705929,10458.0,44.0,1495.81,78.35813333333333,70.5
2024-05-07,16.0,0.0,16.0,8.0,260.0,150.0,7.58840477,15201.0,44.0,559.221,56.40088333333333,67.0
2024-05-08,14.0,1.0,15.0,9.0,166.0,123.0,5.06834874,6781.0,44.0,1427.213,61.80854285714286,67.0
2024-05-09,16.0,1.0,17.0,7.0,170.0,79.0,6.9822874310000005,9218.0,47.0,596.799,45.73431111111111,73.0
2024-05-10,15.0,1.0,16.0,8.0,178.0,106.0,6.93041581,9084.0,44.0,2117.7373,59.167942857142855,76.0
2024-05-11,3.0,4.0,7.0,17.0,17.0,8.1,1.2002694443,1629.6999999999998,57.5,945.437,54.410275,88.0
2024-05-12,11.0,6.0,17.0,7.0,122.0,47.0,5.51347775,7301.0,51.0,493.789,71.1618,87.0
2024-05-13,11.0,5.0,16.0,8.0,192.0,116.0,9.36987379,11926.0,43.0,1254.531,71.80424000000001,86.5
2024-05-14,14.0,2.0,16.0,8.0,208.0,99.0,9.142344579,11863.0,42.0,657.143,63.5157,83.0
2024-05-15,15.0,1.0,16.0,8.0,191.0,121.0,6.6339644394,8726.0,46.0,1562.211,51.6673625,76.0
2024-05-16,15.0,1.0,16.0,8.0,229.0,102.0,9.69815017,12550.0,46.0,1586.9180000000001,51.735325,84.0
2024-05-17,17.0,0.0,17.0,7.0,223.0,113.0,7.688184002,9933.0,43.0,1494.633,78.4658125,78.0
2024-05-18,12.0,6.0,18.0,6.0,175.0,63.0,10.92066335,14362.0,41.0,1959.932,52.97032222222222,87.0
2024-05-19,15.0,7.0,22.0,2.0,118.0,39.0,4.40844159,5760.0,38.9,1172.183,77.87411818181819,72.0
2024-05-20,10.0,2.0,12.0,12.0,172.0,98.0,6.55455869,8389.0,46.0,415.321,84.4144,71.0
2024-05-21,14.0,0.0,14.0,10.0,139.0,92.0,4.6847597,6033.0,45.0,369.937,50.91853999999999,82.0
2024-05-22,15.0,2.0,17.0,7.0,179.0,112.0,4.688622822,6138.0,44.0,1380.918,77.41873333333332,80.5
2024-05-23,14.0,3.0,17.0,7.0,125.0,89.0,5.31580417,6938.0,46.0,1264.574,65.81774285714286,77.5
2024-05-24,16.0,2.0,18.0,6.0,155.0,75.0,5.866969041,7541.0,41.0,1025.009,70.86622857142858,80.0
2024-05-25,9.0,2.0,11.0,13.0,56.0,16.0,2.544048931,3498.0,46.0,1103.806,89.104652,84.0
2024-05-26,16.0,0.0,16.0,8.0,187.0,13.0,5.187499322,6630.0,48.0,986.59,43.43167666666667,79.5
2024-05-27,11.0,4.0,15.0,9.0,169.0,117.0,6.9997664440000005,9022.0,42.0,516.527,46.0352,96.0
2024-05-28,14.0,1.0,15.0,9.0,107.0,71.0,4.41376936,5779.0,54.0,368.9094,77.45452,106.0
2024-05-29,14.0,1.0,15.0,9.0,95.0,55.0,3.89346037,5066.0,47.0,1406.922,78.67488,90.0
2024-05-30,19.0,1.0,20.0,4.0,354.0,153.5,19.231255534799995,24191.599999999995,44.0,2060.772,55.51021111111111,86.0
2024-05-31,13.0,3.0,16.0,8.0,250.0,50.0,10.005771734,12914.0,44.0,1545.2,60.50417142857143,87.5
2024-06-01,14.0,1.0,15.0,9.0,215.0,62.0,10.553397737600003,13494.840000000002,48.0,1462.199,62.517425,87.5
2024-06-02,11.0,6.0,17.0,7.0,153.0,49.0,8.835202452,11362.0,50.0,863.74,62.38278888888889,88.0
2024-06-03,13.0,0.0,13.0,11.0,172.0,107.0,6.167186154,8025.0,53.0,1782.472,56.71713999999999,89.0
2024-06-04,10.0,0.0,10.0,14.0,155.0,104.0,5.02380355,6605.0,52.0,327.776,66.63642,95.5
2024-06-05,14.0,1.0,15.0,9.0,106.0,26.0,5.16960695,6765.0,49.0,1416.77,54.222737499999994,79.0
2024-06-06,13.0,1.0,14.0,10.0,132.0,73.0,4.78560583,6329.0,54.0,429.576,49.64726666666667,82.0
2024-06-07,16.0,3.0,19.0,5.0,174.0,89.0,5.754157507,7537.0,52.0,1778.522,75.38789999999999,92.0
2024-06-08,12.0,2.0,14.0,10.0,133.0,72.0,5.5759417099999995,7200.0,55.0,1021.438,39.272285714285715,95.5
2024-06-09,12.0,5.0,17.0,7.0,93.0,24.0,4.26944472,5588.0,49.0,1085.834,57.98812857142857,90.0
2024-06-10,12.0,1.0,13.0,11.0,165.0,113.84,5.86197733,7515.0,55.0,402.647,50.09784,103.5
2024-06-11,7.0,0.0,7.0,17.0,107.0,88.0,3.12380782,3838.0,71.52000000000001,165.73412000000002,59.24615,109.0
2024-06-12,15.0,2.0,17.0,7.0,153.0,95.0,4.50292013,5959.0,48.0,1148.385,54.585442857142866,86.5
2024-06-13,12.0,5.0,17.0,7.0,133.0,88.0,4.88795913,7708.0,48.0,439.613,61.916583333333335,102.0
2024-06-14,15.0,2.0,17.0,7.0,163.0,86.0,6.399428,8211.0,52.0,1840.308,53.80424000000001,95.5
2024-06-15,10.0,2.0,12.0,12.0,76.0,7.29,2.8926478540000002,3792.0,58.0,901.604,36.92624285714286,89.25
2024-06-16,14.0,1.0,15.0,9.0,100.0,8.0,3.968274272,5349.0,53.0,897.126,46.968725,94.5
2024-06-17,14.0,1.0,15.0,9.0,160.0,100.0,5.882420542,7493.0,40.29,448.0,62.749939999999995,82.0
2024-06-18,10.0,0.0,10.0,14.0,143.0,89.0,6.09271892,5973.0,47.0,415.433,67.5564,77.0
2024-06-19,14.0,4.0,18.0,6.0,152.0,101.0,4.97581893,6457.0,43.0,1248.729,97.67216316666666,74.5
2024-06-20,14.0,2.0,16.0,8.0,135.0,100.0,5.373513339,6730.0,43.0,1872.631,88.910375,91.0
2024-06-21,15.0,3.0,18.0,6.0,158.0,92.0,5.88290113,7563.0,46.0,461.822,58.67478,86.5
2024-06-22,11.0,1.0,12.0,12.0,95.0,8.0,3.4798692,4517.0,44.0,1067.676,79.61885,72.0
2024-06-23,16.0,0.0,16.0,8.0,78.0,9.0,2.6632899353800004,3503.03,45.0,414.063,48.557875,83.0
2024-06-24,11.0,0.0,11.0,13.0,165.0,111.0,6.353218212,8174.0,47.0,720.401,69.3597,86.0
2024-06-25,15.0,1.0,16.0,8.0,149.0,103.0,5.4036933,7049.0,47.0,502.967,60.569633333333336,78.0
2024-06-26,13.0,3.0,16.0,8.0,142.0,94.0,4.76517039,6103.0,46.0,2112.47965,96.50363333333333,78.0
2024-06-27,14.0,4.0,18.0,6.0,136.0,73.0,4.5061695,5886.0,46.0,557.301,69.00426,83.0
2024-06-28,6.0,0.0,6.0,18.0,111.0,90.0,3.188241411,4145.0,63.0,939.628,72.0194,103.5
2024-06-29,17.0,0.0,17.0,7.0,162.0,20.0,5.108245665,6629.0,54.0,1557.097,59.12537999999999,86.0
2024-06-30,14.0,3.0,17.0,7.0,143.0,10.0,3.51468557,4568.0,41.0,1246.154,69.65934,80.0
2024-07-01,8.0,1.0,9.0,15.0,116.0,64.0,3.39520174,4374.0,50.0,274.101,59.489700000000006,80.0
2024-07-02,8.0,0.0,8.0,16.0,119.0,107.0,4.110113411,5047.0,52.2587,180.4968,39.6529,99.0
2024-07-03,17.0,1.0,18.0,6.0,248.0,126.0,7.7942810719999995,10020.8,47.0,1612.8690000000001,55.03246,80.0
2024-07-04,18.0,0.0,18.0,6.0,229.0,74.0,6.82413868,8951.0,49.0,1292.641,75.37440000000001,74.0
2024-07-05,16.0,0.0,16.0,8.0,271.0,67.0,5.20060812,6795.0,60.599999999999994,1051.576,65.60954,102.0
2024-07-06,12.0,1.0,13.0,11.0,82.0,7.0,2.62415242,3408.0,46.1772,1160.374,63.947825,77.0
2024-07-07,11.0,2.0,13.0,11.0,52.0,5.6,2.1653008188,2795.2,45.0,1166.407,61.7144,81.0
2024-07-08,7.0,0.0,7.0,17.0,121.0,72.0,4.51573438,5229.0,50.0,253.679,74.39605,100.0
2024-07-09,12.0,3.0,15.0,9.0,168.0,99.0,5.559544422,7245.0,47.0,424.472,53.0746,93.0
2024-07-10,16.0,1.0,17.0,7.0,186.0,111.0,5.352539923,7101.0,46.0,1574.877,65.61036666666666,73.0
2024-07-11,15.0,1.0,16.0,8.0,182.0,106.0,6.089003643,8072.0,44.0,1320.372,49.66691666666667,78.0
2024-07-12,17.0,0.0,17.0,7.0,177.0,32.0,5.56900783,7283.0,46.0,974.717,57.6897,78.5
2024-07-13,12.0,1.0,13.0,11.0,141.0,15.0,3.95784674,5149.0,55.0,1144.948,55.39983333333333,89.0
2024-07-14,10.0,0.0,10.0,14.0,71.0,8.0,2.6506679600000003,3353.0,48.0,769.575,52.453775,89.0
2024-07-15,12.0,2.0,14.0,10.0,132.0,86.0,5.372534462,6967.0,48.0,375.336,49.917500000000004,73.0
2024-07-16,16.0,1.0,17.0,7.0,178.0,105.0,7.32953703,9269.0,43.0,530.114,46.21226,72.0
2024-07-17,16.0,0.0,16.0,8.0,134.0,87.0,4.68741759,6186.0,45.0,2009.9362999999998,77.35573833333333,76.0
2024-07-18,17.0,1.0,18.0,6.0,194.0,89.0,6.58359209,8630.0,44.0,591.436,67.302675,68.0
